ID,Name,Price_amount,Price_currency,Photo,Specs,Rating,Weight,Size,Category,Materials,SupplierInfo,MadeIn,ProductionCompanyName,Status,Store_ID
60fbc812-8c2e-467d-ae51-717cb500283e,Shock Absorber,646,USD,/images/shock_absorber.png,Pariatur eum nulla rerum sed odit. Error tenetur ut consequatur minima. Tempora iste harum est natus. Omnis nihil iure aut enim sed possimus.,4,1679,62 x 68,Suspension,Steel,Soluta commodi maxime saepe qui voluptate corporis voluptatum. Delectus hic amet repudiandae odio id. Eligendi eaque sunt eius.,Qatar,Wiegand Group,OK,18da6328-d816-4e95-a736-70b67953c59c
03724ecd-da99-42f2-a38b-be40e2aec246,Shock Absorber,847,USD,/images/shock_absorber.png,Ut optio consequatur modi earum. Dolore accusantium qui corporis. Dolor incidunt quam quia neque qui culpa. Quos vel fugit nulla unde sunt qui est voluptatem veniam. Molestiae nihil optio. Sunt doloribus ut ea repellat.,3,1577,92 x 80,Suspension,Steel,Sunt est alias magnam rerum est. Non ad ratione. Sapiente dolor et deserunt dolorum rerum dolorem sequi eveniet. Quidem laborum nulla maxime eveniet. Doloribus in et voluptatem ducimus.,Jamaica,VonRueden - D'Amore,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
b25c0b7e-68c7-4bb9-b85c-a70c50d42396,Shock Absorber,186,USD,/images/shock_absorber.png,Eos voluptas ipsam rerum in omnis et. Est quos pariatur harum rem et corporis. Quo voluptates et. Sed dolorem cupiditate iusto veritatis qui.,2,942,37 x 87,Suspension,Steel,Veniam vero qui. Officiis qui sunt. Dicta occaecati est rem ipsa consequatur aut dolores ipsum.,Algeria,Lindgren - Cormier,OK,79e89cf8-eeb5-46fd-9988-b3c8fbb2413c
3146e952-aee7-4aeb-acf3-6e79a9424226,Shock Absorber,550,USD,/images/shock_absorber.png,Doloribus rem reprehenderit in voluptates quibusdam. Cupiditate illum quis sapiente dolorum deserunt. Eos mollitia iure et rem quasi. Inventore sapiente et ut neque. Fugit at non. Laudantium rerum rerum omnis necessitatibus architecto error et.,1,368,89 x 7,Suspension,Steel,Aliquid quia eos recusandae non molestias possimus quisquam eius. Quis porro est sint eveniet. Et voluptatem qui voluptate eius.,Mexico,Harris and Sons,STORAGE,1228d78d-05ff-41c6-b1c9-78be881be203
39f974b5-2d99-44a0-956e-b38a56057092,Shock Absorber,613,USD,/images/shock_absorber.png,Error consectetur delectus est facilis aut ex aut in. Totam molestiae vel illum. Dignissimos enim iusto dolor non sapiente molestiae illo magni. Fugit sequi impedit ut autem id asperiores minus.,5,1456,24 x 47,Suspension,Steel,Ipsum error ut aut corrupti quae minima deserunt recusandae. Id autem impedit quo et in eveniet sint voluptas et. Neque est voluptatem iste non consequuntur sunt atque. Nihil expedita excepturi cupiditate.,Wallis and Futuna,Kuphal - Stroman,STORAGE,0f2a2f80-5b19-450f-9b1a-99cb6fc25ee9
2ced72c0-cb23-4815-a474-88eca0299d4b,Shock Absorber,796,USD,/images/shock_absorber.png,Omnis sunt est totam voluptatem in et voluptas ipsum dolores. Qui saepe voluptatem sit eveniet. Assumenda maxime alias quis ea consequatur est. Earum omnis quam ut officiis.,3,1362,100 x 7,Suspension,Steel,Ut ratione iure aut. In ea fugiat sit consequatur est. Ipsam ipsa incidunt esse ut tempore incidunt dolorem odit. Error porro ipsam. Voluptas maiores sunt magni vero aperiam placeat. Soluta et qui debitis enim et libero voluptatem.,Antarctica (the territory South of 60 deg S),Boyer,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
0482a0ca-65be-4b81-85d5-b90667439807,Spark Plug,461,USD,/images/spark_plug.png,Ex velit quisquam fuga. Molestias omnis incidunt debitis aut. Dolores illo itaque recusandae odit. Error sit quo atque. Minima placeat harum nihil voluptatibus atque qui placeat voluptas quia. Minima voluptas omnis.,5,1219,75 x 57,Engine parts,Steel,Doloremque quo aspernatur repudiandae recusandae et quas sunt qui soluta. Reiciendis molestiae minus architecto impedit quis in quidem quo distinctio. Voluptatem temporibus voluptate voluptas et iusto error. Asperiores deserunt non modi dolore. Et itaque quos laboriosam sit suscipit eveniet.,Ukraine,Runolfsson - Smitham,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
fe1de2f2-de7a-49e0-a5aa-8fef3d9acd08,Spark Plug,502,USD,/images/spark_plug.png,Hic deserunt dolores veritatis ipsam in voluptatem provident. Nihil repellat a autem. Ut et blanditiis quasi asperiores et et velit. Est laudantium et facilis cupiditate sint quaerat excepturi ipsa.,1,234,7 x 65,Engine parts,Steel,Natus saepe quos autem consequatur aut molestias. In voluptatum amet dolorem officiis magnam natus. Harum incidunt quibusdam pariatur eaque perferendis voluptatem tempora omnis. Assumenda dolores accusamus non est ex quidem omnis quia. Ut et consequatur asperiores unde quo debitis dolor. Et ea ut eaque expedita dolorem ipsa.,Cayman Islands,Bartell,OK,0b99cf7c-7075-42a1-b01b-a2972209e64d
89e9e7d9-b088-426f-bcf6-1111054b083a,Spark Plug,751,USD,/images/spark_plug.png,Soluta suscipit neque sit ullam eos quae omnis tenetur molestiae. Non et minima autem porro ea eaque ut. Ducimus quam ratione minus aut. Vel consequatur commodi omnis veniam qui.,2,271,18 x 89,Engine parts,Steel,Dicta voluptates doloremque molestiae est. Cupiditate quaerat id et eveniet ipsum necessitatibus. Labore nesciunt nihil tempora.,Jamaica,MacGyver,STORAGE,bccfacab-5d42-4e15-b0d9-4b8c8241780c
406d5151-eedb-4331-961b-42860c484241,Spark Plug,596,USD,/images/spark_plug.png,Ex velit deleniti. Error inventore voluptatem nesciunt delectus dolor repellat numquam iure. Aut recusandae quae minus quasi. Earum fuga fuga sed ratione eum.,2,516,70 x 57,Engine parts,Steel,Est voluptatibus optio dolore a voluptas itaque et nulla. Consequatur illum vero est mollitia et quis dolorum rerum. Corrupti cupiditate libero sunt vel ipsam aut non qui necessitatibus. Libero alias et ratione consectetur exercitationem.,French Southern Territories,Koss,OUT_OF_STOCK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
99ebc34c-a539-4d74-a79b-29e0b0702a1e,Spark Plug,540,USD,/images/spark_plug.png,Porro et velit ipsa. Eos a et aut similique ut. Qui ad rerum at cupiditate et.,5,604,7 x 78,Engine parts,Aluminum,Deserunt asperiores ducimus dolor nostrum blanditiis. Laborum quo esse qui harum voluptates sit sit et. Voluptates voluptas exercitationem accusantium eaque consectetur rerum temporibus libero necessitatibus. Architecto labore est natus. Et illo qui at quo et iste officia. Quas maxime nesciunt eum optio quae error fugiat.,El Salvador,Leffler,OK,79e89cf8-eeb5-46fd-9988-b3c8fbb2413c
9b512003-1428-4e14-b352-26e0adc96780,Spark Plug,796,USD,/images/spark_plug.png,Est est qui adipisci odit pariatur. Quia necessitatibus dolor est ratione. Quas autem quod.,2,320,76 x 4,Engine parts,Aluminum,Voluptatem nihil sed rerum ratione sapiente animi vero. Dolorem fugiat voluptatem corporis a facilis. Et eveniet rerum facilis eum delectus pariatur asperiores voluptatem. Aliquam amet alias et dolores at reiciendis et. Voluptatum commodi odit est. Amet quis et enim sit aliquid.,Libyan Arab Jamahiriya,Turcotte - Boehm,OUT_OF_STOCK,1228d78d-05ff-41c6-b1c9-78be881be203
608ca70f-51f2-4c63-aaa6-68ba69b0fb32,Spark Plug,111,USD,/images/spark_plug.png,Illum nobis optio voluptate alias at pariatur. Officia ex unde incidunt occaecati. Dolor aliquam in natus eligendi aspernatur maiores ut quibusdam et. Reprehenderit qui nulla accusantium ipsum et ea.,3,1872,10 x 37,Engine parts,Aluminum,Amet omnis tempore itaque impedit et. Et quas vitae dicta dolores laborum vero itaque sit ea. Possimus voluptas eligendi omnis placeat non. Quos excepturi et sunt ut hic sit voluptate recusandae tempore. Alias suscipit non quis velit eligendi dolor tempore. Aut voluptas ullam omnis vero accusantium asperiores.,Ireland,Carroll - Beatty,OUT_OF_STOCK,0f2a2f80-5b19-450f-9b1a-99cb6fc25ee9
345cf378-ccfd-493a-861e-c0ed8ce887d3,Spark Plug,306,USD,/images/spark_plug.png,Ut velit iure. Dolores voluptatem corporis. Voluptate est est numquam vel.,2,438,66 x 50,Engine parts,Aluminum,Officiis quod sed eum quae vitae id. Enim et est. Aut nostrum ut ratione voluptatibus nostrum maxime occaecati provident corporis. Magnam eius sit veniam nesciunt nisi perspiciatis ipsum qui enim. Excepturi nostrum voluptatum maxime temporibus occaecati quidem voluptate quo non.,Bahrain,Jones and Sons,OUT_OF_STOCK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
8405f398-fc0d-4466-89c4-909608221e93,Starter Motor,356,USD,/images/starter_motor.png,Aut enim ut itaque temporibus repellendus velit repellat architecto. Inventore autem laboriosam repudiandae dolor recusandae. Esse suscipit corporis impedit quos deleniti.,1,556,38 x 28,Engine parts,Aluminum,Beatae atque dolorem at. Facere aspernatur et fuga eligendi est architecto dolorem. Quibusdam et quam minima similique et dolores voluptas.,Swaziland,Lakin,OK,1fd20164-0406-47f4-b6a9-a9894ba7fe04
4e919d2f-1c07-416b-b6da-de5cf6d64f7c,Starter Motor,284,USD,/images/starter_motor.png,Non omnis ad unde harum. Molestiae incidunt vitae officia pariatur sed aliquid voluptatum. Et incidunt quia voluptas neque omnis doloremque.,5,859,43 x 18,Engine parts,Aluminum,Cum autem est autem repellat dolor. A non incidunt dolor vero sed. Voluptatem voluptas qui.,Greenland,Koelpin Inc,OK,18da6328-d816-4e95-a736-70b67953c59c
977b3d97-bdd0-4678-840d-024dd12e805d,Starter Motor,31,USD,/images/starter_motor.png,Incidunt aut et rem atque qui. Odit omnis autem ea omnis quas expedita. Ipsa aliquam qui quaerat quidem quia facilis beatae labore. Fugit ex assumenda et aperiam blanditiis placeat voluptas et quo. Qui eum exercitationem in rem dolorem odit amet harum.,1,1657,66 x 55,Engine parts,Aluminum,Aut magni mollitia magnam optio voluptatem et corrupti eius. Perferendis architecto voluptatum quis molestiae voluptatem culpa. Et natus soluta voluptas.,Burkina Faso,Ankunding Inc,OK,bccfacab-5d42-4e15-b0d9-4b8c8241780c
fc9166bb-62fc-4397-8be2-5d9834c153e2,Starter Motor,174,USD,/images/starter_motor.png,Eum voluptate cupiditate et officiis quaerat voluptatibus sequi assumenda earum. Optio corrupti perspiciatis quo aliquid earum. Iste nihil beatae aut. Ut in adipisci velit vitae et est. Quis sint rem sed nemo expedita ut et.,3,847,94 x 63,Engine parts,Aluminum,Et quia et et ad sed autem voluptas excepturi ut. Quasi aut quia non. Nesciunt necessitatibus dolores magni qui vero praesentium ipsam qui sapiente. Necessitatibus laborum odio nemo ducimus occaecati omnis qui provident. Aperiam nihil eligendi ut et fuga. Cumque unde maxime aperiam vero dicta delectus ipsam.,Barbados,Stroman and Sons,STORAGE,1fd20164-0406-47f4-b6a9-a9894ba7fe04
cca8fdff-5069-4ed8-bc11-b9e15d351faa,Starter Motor,10,USD,/images/starter_motor.png,Ut enim blanditiis iure. Commodi et laborum quos quia debitis distinctio. Dicta sit molestiae ex excepturi est culpa.,5,910,45 x 28,Engine parts,Aluminum,Dicta sit soluta officia. Ipsa voluptas enim soluta explicabo odit. Optio blanditiis libero et rem accusamus aliquid laboriosam. Aut necessitatibus voluptatem numquam aliquid itaque. Perferendis temporibus eius asperiores consequatur voluptatem deleniti aperiam aut quam. Sed ab et consequatur sed earum.,American Samoa,Schultz and Sons,OK,1228d78d-05ff-41c6-b1c9-78be881be203
73d1089f-ad95-4e2e-a17a-9659dfa67693,Starter Motor,139,USD,/images/starter_motor.png,Ut a est voluptatem tempore. Magnam omnis nihil ipsa sed. Et iure adipisci. Sit facilis et rerum expedita voluptas nam molestias non. Dicta omnis aperiam inventore quo praesentium voluptate.,3,1092,94 x 36,Engine parts,Aluminum,Id fugiat similique pariatur sed sint sed voluptatem. Quis non ut sint dolore veniam quia illo reprehenderit aut. Quia natus minus quis aspernatur adipisci nostrum exercitationem. Voluptas saepe eveniet corrupti et molestiae quia. Dolores praesentium error.,Papua New Guinea,Nader and Sons,OUT_OF_STOCK,4a5a7a36-9973-4f30-bb64-5e28849dc98e
cb6d1ce0-77a0-46a5-a438-11ead5e956cb,Starter Motor,259,USD,/images/starter_motor.png,Ipsa consequatur repudiandae quam totam pariatur. Vel et optio dolores voluptates enim aut esse perspiciatis in. Ut error vero.,4,1861,59 x 49,Engine parts,Aluminum,Incidunt porro voluptas. Beatae et exercitationem nostrum adipisci consequatur vel rem. Molestiae quibusdam soluta accusamus iste.,Indonesia,Grimes - Crona,OK,480c81bb-b525-40a3-aa03-c49148386515
b96025f6-5a66-419e-8ce7-58f02a3775e0,Starter Motor,530,USD,/images/starter_motor.png,Tempora voluptatum sunt sunt ipsum voluptatem aut aut ullam. Omnis accusamus omnis exercitationem quis in voluptatibus. Illum officiis quis qui. Quo est consequuntur. Earum ex sint harum qui ut iure sed ut dolor. Provident sint nam esse repellendus quae qui eius inventore.,4,253,49 x 89,Engine parts,Aluminum,Distinctio provident est tenetur nulla aut ducimus id. Quisquam optio veniam repellendus earum perferendis quos. Eaque cum quia rerum aliquid doloribus repellendus quisquam beatae. Quas ex sunt tenetur minima nisi quia alias rem quia. Id velit ipsa nostrum. Aspernatur tempore in eum accusamus.,Chad,Kohler - Will,OK,fd6600bd-a5e4-4e91-a6b0-292b0a7129d8
728ef49c-6213-485f-8a3c-25ac09aae728,Sway Bar Link,608,USD,/images/sway_bar_link.png,Qui voluptatem distinctio ut dolorum voluptatem ut rerum. Sunt unde molestiae non. Velit quia aperiam eaque eveniet aut ut. Dolorum quisquam aspernatur necessitatibus facere dolor qui enim.,2,222,56 x 28,Suspension,Aluminum,Ad ipsum amet. Qui et et qui iste est ducimus. Est vitae et reprehenderit dolorum repellendus aut deleniti. Laboriosam ad et omnis. Dolores facilis eaque.,Isle of Man,Kilback,OUT_OF_STOCK,230bba72-4b6b-4974-9b2b-3494ab57a3e6
69a946dc-9840-46cf-ba06-bba37ede330f,Sway Bar Link,992,USD,/images/sway_bar_link.png,Maxime nesciunt amet est officiis dolor adipisci nesciunt. Qui libero ut iste repellat. Qui accusamus quisquam accusamus ut molestias natus qui. Saepe rerum rerum sunt rem. Vitae debitis hic quo quia ut nobis pariatur.,4,319,24 x 81,Suspension,Aluminum,Sunt id enim. Sit sit rerum quo sit harum dignissimos est dolor molestiae. Unde quia blanditiis reiciendis quia veritatis explicabo id. Dolorem qui nemo assumenda aut nesciunt aut et corrupti esse. Eveniet et voluptatem.,New Zealand,Bayer and Sons,OK,480c81bb-b525-40a3-aa03-c49148386515
5722461d-3bf2-4657-80e5-ff6db6019749,Sway Bar Link,190,USD,/images/sway_bar_link.png,Voluptate rerum porro ab quia minus corrupti aut eum. Placeat sit officia numquam laudantium quia rem sed. Molestias nihil quo. Et id cupiditate dignissimos aperiam ea.,3,1460,64 x 67,Suspension,Aluminum,Cumque minima numquam. Est et sed reprehenderit in labore aliquam et. Dolor explicabo et eveniet eum quia est eos adipisci molestiae. Quo non explicabo aspernatur. Est odio doloribus quae nobis quis praesentium ut. Saepe ut reprehenderit non nobis ea saepe sunt veritatis inventore.,Peru,Johns - Kirlin,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
2a2cf3b2-d2b3-448b-adef-6b6c90cff996,Sway Bar Link,19,USD,/images/sway_bar_link.png,Nemo maiores qui odio at hic perspiciatis optio. Amet quia laborum nesciunt. Dicta ipsa quo et inventore eligendi quidem.,1,1136,50 x 66,Suspension,Aluminum,Quo perferendis fugit et sit et reiciendis. Dicta dolor in ut maxime sed sapiente fugiat et. Et perspiciatis quos possimus fugit.,Sweden,Schneider Inc,OUT_OF_STOCK,d554e720-870a-4088-9bcb-dce8aecaa047
6825f4b5-c59c-48d6-8bd7-764b44d934cd,Sway Bar Link,366,USD,/images/sway_bar_link.png,Ea odit cumque iusto eligendi totam. Adipisci et assumenda nemo sequi iste rerum eum. Fugiat laborum asperiores quisquam blanditiis culpa doloribus quas excepturi.,1,1678,45 x 17,Suspension,Aluminum,Et sit hic iste eligendi repudiandae quo eius cumque est. Beatae eius nostrum incidunt. Autem ut expedita magnam perferendis. Ipsum aut omnis consequatur. Et quae qui eum voluptatem sit odit.,Sierra Leone,Bauch LLC,OUT_OF_STOCK,1228d78d-05ff-41c6-b1c9-78be881be203
fe4c5abb-8c03-419b-a976-668f752c6c74,Sway Bar Link,362,USD,/images/sway_bar_link.png,Placeat totam tempora recusandae aliquam. Similique rem optio dignissimos. Quia fuga aliquid voluptatem sit non repudiandae labore dicta. Aut architecto et dicta ut et. Harum voluptatum iste.,4,1788,16 x 36,Suspension,Aluminum,In vero et exercitationem qui est quia repudiandae in officia. Animi ut natus perspiciatis. Iusto id ipsum repellendus voluptatem repellat dolor voluptatum et est. Hic possimus omnis omnis doloribus dolor et et illum. Minus et qui vero est molestiae ipsam hic. Animi assumenda libero sit repudiandae fugit voluptatum.,Zambia,Jones - Funk,OUT_OF_STOCK,f8d44863-a9a6-41c1-a3f4-17f07525563b
52ab0016-9fe0-42ad-ac14-b55a84fab17e,Sway Bar Link,360,USD,/images/sway_bar_link.png,Aut et libero ut consequatur. Maxime numquam minima molestiae et sequi explicabo. Autem et iusto quibusdam fugit repudiandae enim ipsa.,4,1856,99 x 86,Suspension,Aluminum,Impedit quis voluptate itaque. Commodi est ipsa quidem qui. Laudantium quibusdam vel. Quae itaque consectetur. Eum cum vero sit qui ut vel necessitatibus amet. Laboriosam dolor voluptas culpa provident nostrum quae.,Solomon Islands,Koepp - Corkery,OK,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
a4ad8e57-b806-4169-b15b-ca6f3f31cebc,Sway Bar Link,131,USD,/images/sway_bar_link.png,Ut nesciunt ad non deleniti sequi distinctio iusto asperiores. Voluptatum quo neque provident. Molestias amet quidem sunt. Voluptatem ipsam itaque dolores sit sint a reiciendis quae nihil.,3,1053,41 x 29,Suspension,Aluminum,Et ut natus. Voluptas commodi dignissimos aliquam ullam est deleniti ratione. Sequi dolores sint sapiente sequi asperiores cupiditate. Ea at illo itaque et et eaque maxime qui.,Cote d'Ivoire,Tromp - Will,OK,fd6600bd-a5e4-4e91-a6b0-292b0a7129d8
22f291ce-3133-4125-b640-72bdee6e5d2f,Thermostat,553,USD,/images/thermostat.png,Incidunt blanditiis doloremque. Sint voluptate ipsa. Dolorem distinctio quod voluptas sapiente pariatur necessitatibus aperiam. Molestiae nihil veritatis. Ipsa quaerat eum. Nostrum nihil asperiores quis dolorum quisquam.,2,582,56 x 79,Engine parts,Aluminum,Neque aut quo quo praesentium. Vero fugiat eius debitis iusto soluta. Et iusto ut doloremque.,Croatia,Cronin,STORAGE,18da6328-d816-4e95-a736-70b67953c59c
1886a80f-9694-4f09-bde7-c99014574710,Thermostat,962,USD,/images/thermostat.png,Non expedita tempore ipsam dolore iste. Nam laborum velit amet. Voluptatum ad aut totam dolorem quod possimus ab atque quia. Possimus incidunt voluptatem sint explicabo aliquid aut.,5,1351,51 x 31,Engine parts,Aluminum,Sapiente nulla repellendus cumque atque. Sunt aut et et enim omnis qui voluptatibus. Similique illo architecto odit aut laudantium sint iusto vero.,Dominican Republic,Cremin,STORAGE,18da6328-d816-4e95-a736-70b67953c59c
f93a49a8-7875-410c-bd58-5b0d062f9723,Thermostat,511,USD,/images/thermostat.png,Omnis aspernatur sint aut molestiae. Rerum magni dolores numquam. Unde in rerum quam molestiae et hic. Aliquam quia ducimus adipisci. Aut est minus ex.,4,1272,28 x 49,Engine parts,Aluminum,Qui et velit aspernatur voluptatem. Impedit sapiente doloribus eos. Omnis ut dolor.,Australia,Leannon,OUT_OF_STOCK,0b99cf7c-7075-42a1-b01b-a2972209e64d
7faf3c39-bb65-4187-b17e-0d30ffaf530d,Thermostat,607,USD,/images/thermostat.png,Sed qui aliquid quam ab. Tempora consequuntur dolorem perspiciatis expedita vel facilis quos sunt. Et consequatur ea nobis et eum dolores deserunt. Itaque error quam est repellat dolorem ut reprehenderit.,5,1789,23 x 73,Engine parts,Aluminum,Officia labore ut voluptas nisi. Est tempora minima non sunt molestias animi eius. Quasi et maxime dolorem ab qui nihil aut incidunt nihil. Non beatae est. Sunt consequatur soluta. Veritatis consequatur excepturi est voluptas quia laboriosam magni quos.,Somalia,Dare Group,OK,1fd20164-0406-47f4-b6a9-a9894ba7fe04
17188020-1f83-422a-8079-50ffcf42bbca,Thermostat,203,USD,/images/thermostat.png,Quia minima corrupti quo qui dolorem. Quia aspernatur velit optio quibusdam dolorum mollitia aut inventore. Corrupti quia et. Quia nihil consequatur sed libero unde dolor maiores magnam asperiores. Illum hic neque incidunt vero enim ad. Numquam repellat porro omnis odio adipisci voluptatem.,5,784,29 x 72,Engine parts,Aluminum,Tenetur vero rem optio quis quibusdam rerum nihil. Quod ducimus inventore adipisci mollitia et blanditiis a quo culpa. Ullam recusandae et voluptatem natus. Sequi mollitia dicta possimus libero ullam rerum amet rerum.,Bolivia,Rolfson Group,OUT_OF_STOCK,a3b58c52-196b-4f12-8bdc-23dbb9fb7745
81386cc7-7949-4643-af2c-1080ac7d12c0,Thermostat,426,USD,/images/thermostat.png,Et aspernatur et rerum amet ut ipsam et. Ratione voluptates blanditiis qui doloremque exercitationem. Necessitatibus reprehenderit non facere a voluptatum a. Consequatur quis aut possimus ipsam enim asperiores voluptatem voluptas.,2,1917,91 x 93,Engine parts,Aluminum,Voluptatem dignissimos eos. Aut natus aperiam libero et nam. Officia unde quo consequuntur esse harum tenetur. Consequatur soluta quisquam voluptate reprehenderit quo ducimus velit voluptatibus. Qui officiis rem cum provident ipsa animi ut odio nemo.,Pakistan,O'Kon - Hyatt,OK,4a5a7a36-9973-4f30-bb64-5e28849dc98e
af677002-00b8-4e2d-a377-6591bf020421,Thermostat,297,USD,/images/thermostat.png,Blanditiis qui tempora ratione sit nihil. Illo at porro eum quibusdam eum non odio qui. Ullam temporibus excepturi.,4,1798,36 x 99,Engine parts,Aluminum,Enim consequatur nihil sapiente velit ea. Et rerum dicta quia. Eveniet et quia.,Madagascar,Ziemann,STORAGE,480c81bb-b525-40a3-aa03-c49148386515
f4e60f51-2621-45c7-80f1-e655ea1ea381,Thermostat,778,USD,/images/thermostat.png,Aspernatur voluptas sit voluptates autem porro voluptas sunt. Et voluptas rem. Omnis voluptatum laudantium neque. Exercitationem voluptas aut. Eos asperiores quam placeat.,1,1382,26 x 5,Engine parts,Aluminum,Unde vitae qui deleniti corporis alias odio consectetur quo occaecati. Rem tempore occaecati non enim nesciunt beatae reiciendis aspernatur. Maiores consectetur saepe animi et. Ipsa laudantium corporis quis. Voluptatem cumque nam ut dignissimos vitae placeat molestiae alias earum.,Equatorial Guinea,Rutherford and Sons,OK,0b99cf7c-7075-42a1-b01b-a2972209e64d
e6236f00-61bc-4fa8-8499-010444603d22,Tie Rod End,38,USD,/images/tie_rod_end.png,Nemo quos eveniet recusandae. Molestias voluptatibus molestiae quo quidem iure alias corrupti. Doloribus nobis corrupti. Amet magnam voluptas magni enim.,3,1655,20 x 75,Suspension,Aluminum,Numquam qui eum assumenda. Sit impedit et facilis nisi aut earum aliquam laudantium. Facere doloribus praesentium eos. Esse fugit quam sit aliquam laborum excepturi facere. Qui id itaque.,Trinidad and Tobago,Conn,OK,230bba72-4b6b-4974-9b2b-3494ab57a3e6
feb22557-d5d4-4b54-9507-c3fae1f75462,Tie Rod End,257,USD,/images/tie_rod_end.png,Eum veniam ut. Voluptatibus doloribus sed ut totam mollitia provident velit aliquid dolorem. Explicabo sed vero iure et in magnam omnis eum vel.,5,597,100 x 27,Suspension,Aluminum,Blanditiis numquam reprehenderit iste ut est dolores impedit sit aspernatur. Quisquam officiis ut aut numquam quidem dolorem corrupti enim ut. Sint vitae est reiciendis. Ea molestias odit rem explicabo odio magnam. Totam explicabo architecto reprehenderit magni.,Jamaica,Simonis - Bogan,OUT_OF_STOCK,480c81bb-b525-40a3-aa03-c49148386515
6be6a602-12f5-4b62-9b3e-e33f45fdd951,Tie Rod End,220,USD,/images/tie_rod_end.png,Blanditiis dolorem qui ea nemo beatae voluptatibus perferendis eos quibusdam. Et occaecati omnis ut. Debitis est ullam facilis in incidunt aut voluptates facilis.,2,1664,33 x 28,Suspension,Aluminum,Explicabo ipsa eos at. Excepturi dicta nemo enim commodi possimus minima. Minima asperiores atque qui.,Slovakia (Slovak Republic),Doyle and Sons,OUT_OF_STOCK,cd8a4354-9915-4802-a83f-ad8ffb5d0e87
d5a4b3c0-c73e-4ce6-b9e7-d50ffffe897d,Tie Rod End,326,USD,/images/tie_rod_end.png,Sequi dolorem quaerat tempora illo voluptas. Assumenda inventore tempora sed. Deleniti dolorem quam dicta repudiandae explicabo veniam. Eligendi id praesentium et minus perspiciatis placeat.,4,557,58 x 45,Suspension,Aluminum,Ut dolor consequatur quidem autem illum illum debitis. Dolorem culpa qui. Sit velit voluptas quasi accusamus ut provident consequatur. Aut voluptatibus consequatur vel. Nisi nemo ea tenetur dolorem quas.,San Marino,Schneider LLC,OUT_OF_STOCK,d554e720-870a-4088-9bcb-dce8aecaa047
ca592c1b-ff90-429d-afbe-1cb87c516267,Tie Rod End,702,USD,/images/tie_rod_end.png,Repellendus voluptas sequi cupiditate harum illo quibusdam mollitia non et. Quia aliquid ea. Distinctio laborum dolorem exercitationem soluta ducimus deleniti rerum labore esse. Consequatur vitae nesciunt deserunt occaecati qui.,3,1556,9 x 62,Suspension,Aluminum,Voluptatibus ipsum molestias voluptatum omnis vel aut qui aut. Numquam consequuntur earum nulla placeat aperiam sint ducimus. Vel et porro enim sit voluptatum ut. Quod repellat itaque explicabo ex unde mollitia aut. Enim quisquam consequatur.,Marshall Islands,Schiller,STORAGE,1228d78d-05ff-41c6-b1c9-78be881be203
e397bf35-84cc-4e3e-836c-07c7be4a61f2,Tie Rod End,647,USD,/images/tie_rod_end.png,Velit iure adipisci. Veniam quam culpa. Quo porro esse nobis dignissimos architecto dolores omnis sint.,4,996,2 x 4,Suspension,Aluminum,Temporibus distinctio et error mollitia voluptatum temporibus aut sequi. Eos enim sint eos. Tenetur sequi dolores nostrum molestiae. Commodi non est sequi animi praesentium nemo. Minima repudiandae et harum. Consectetur ut corporis labore repudiandae.,Bangladesh,Haley,STORAGE,f8d44863-a9a6-41c1-a3f4-17f07525563b
98c1a65e-b7c5-4b8a-9b74-e040a8b16385,Tie Rod End,478,USD,/images/tie_rod_end.png,Nam excepturi sequi sed commodi itaque odio. Repellendus totam nemo minus. Vel magnam nesciunt.,3,505,60 x 51,Suspension,Aluminum,Ipsam soluta ut laboriosam temporibus esse non ex in quaerat. Ducimus temporibus et sed ad odio dolores nam sed. Quae rerum voluptatem ducimus. Et perspiciatis iusto magnam dolor neque porro ad qui. Sequi dolore accusamus iure eum ut sed commodi et.,Saint Vincent and the Grenadines,Christiansen - Kemmer,STORAGE,d0618af0-00f2-4fa5-9327-9a88a9a1e6fd
4f76c9a9-c0da-45b1-bb1c-4d8e4ff4bee1,Tie Rod End,270,USD,/images/tie_rod_end.png,Qui similique consequatur et. Cumque dolor et quibusdam praesentium quo provident eveniet. Eveniet numquam quod. Earum placeat harum minima nostrum sed in. Aspernatur sequi sit dolor.,3,1942,72 x 88,Suspension,Aluminum,Est corporis sunt vel. Possimus dolorem et rem doloribus accusamus asperiores accusantium modi ex. Est est dolores explicabo perspiciatis. Optio veritatis laborum.,Slovenia,Fritsch Group,STORAGE,fd6600bd-a5e4-4e91-a6b0-292b0a7129d8
